trip_uid,trip_id,route_id,direction_id,start_time,vehicle_id,u,v,key,travel_time_s,time_source,projection_method,projection_quality
LIMA_P0_L7_LIM-0221_LIM-0220_0,LIMA_P0_L7_LIM-0221_LIM-0220_0,L7,1.0,,,LIM-0221,LIM-0220,0,137.77773197339164,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0221_LIM-0222_0,LIMA_P0_L7_LIM-0221_LIM-0222_0,L7,0.0,,,LIM-0221,LIM-0222,0,138.57712607415888,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0222_LIM-0221_0,LIMA_P0_L7_LIM-0222_LIM-0221_0,L7,1.0,,,LIM-0222,LIM-0221,0,138.57712607415888,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0222_LIM-0223_0,LIMA_P0_L7_LIM-0222_LIM-0223_0,L7,0.0,,,LIM-0222,LIM-0223,0,151.97791799556697,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0223_LIM-0222_0,LIMA_P0_L7_LIM-0223_LIM-0222_0,L7,1.0,,,LIM-0223,LIM-0222,0,151.97791799556697,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0223_LIM-0224_0,LIMA_P0_L7_LIM-0223_LIM-0224_0,L7,0.0,,,LIM-0223,LIM-0224,0,173.83318839099138,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0224_LIM-0223_0,LIMA_P0_L7_LIM-0224_LIM-0223_0,L7,1.0,,,LIM-0224,LIM-0223,0,173.83318839099138,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0224_LIM-0225_0,LIMA_P0_L7_LIM-0224_LIM-0225_0,L7,0.0,,,LIM-0224,LIM-0225,0,287.44676304493305,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0225_LIM-0224_0,LIMA_P0_L7_LIM-0225_LIM-0224_0,L7,1.0,,,LIM-0225,LIM-0224,0,287.44676304493305,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0225_LIM-0226_0,LIMA_P0_L7_LIM-0225_LIM-0226_0,L7,0.0,,,LIM-0225,LIM-0226,0,198.75934419248526,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0226_LIM-0225_0,LIMA_P0_L7_LIM-0226_LIM-0225_0,L7,1.0,,,LIM-0226,LIM-0225,0,198.75934419248526,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0226_LIM-0227_0,LIMA_P0_L7_LIM-0226_LIM-0227_0,L7,0.0,,,LIM-0226,LIM-0227,0,136.24262018741382,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L7_LIM-0227_LIM-0226_0,LIMA_P0_L7_LIM-0227_LIM-0226_0,L7,1.0,,,LIM-0227,LIM-0226,0,136.24262018741382,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0228_LIM-0229_0,LIMA_P0_L8_LIM-0228_LIM-0229_0,L8,0.0,,,LIM-0228,LIM-0229,0,94.65718058909916,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0228_LIM-0025_0,LIMA_P0_TRANSFER_LIM-0228_LIM-0025_0,TRANSFER,,,,LIM-0228,LIM-0025,0,149.43037534097766,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_TRANSFER_LIM-0228_LIM-0085_0,LIMA_P0_TRANSFER_LIM-0228_LIM-0085_0,TRANSFER,,,,LIM-0228,LIM-0085,0,215.4440918623672,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L8_LIM-0229_LIM-0228_0,LIMA_P0_L8_LIM-0229_LIM-0228_0,L8,1.0,,,LIM-0229,LIM-0228,0,94.65718058909916,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0229_LIM-0230_0,LIMA_P0_L8_LIM-0229_LIM-0230_0,L8,0.0,,,LIM-0229,LIM-0230,0,87.07083149147333,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0230_LIM-0229_0,LIMA_P0_L8_LIM-0230_LIM-0229_0,L8,1.0,,,LIM-0230,LIM-0229,0,87.07083149147333,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0230_LIM-0231_0,LIMA_P0_L8_LIM-0230_LIM-0231_0,L8,0.0,,,LIM-0230,LIM-0231,0,108.51455588620843,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0231_LIM-0230_0,LIMA_P0_L8_LIM-0231_LIM-0230_0,L8,1.0,,,LIM-0231,LIM-0230,0,108.51455588620843,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0231_LIM-0232_0,LIMA_P0_L8_LIM-0231_LIM-0232_0,L8,0.0,,,LIM-0231,LIM-0232,0,112.33245502786586,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0232_LIM-0231_0,LIMA_P0_L8_LIM-0232_LIM-0231_0,L8,1.0,,,LIM-0232,LIM-0231,0,112.33245502786586,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0232_LIM-0233_0,LIMA_P0_L8_LIM-0232_LIM-0233_0,L8,0.0,,,LIM-0232,LIM-0233,0,120.04641916116553,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0232_LIM-0239_0,LIMA_P0_TRANSFER_LIM-0232_LIM-0239_0,TRANSFER,,,,LIM-0232,LIM-0239,0,100.41942876175699,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L8_LIM-0233_LIM-0232_0,LIMA_P0_L8_LIM-0233_LIM-0232_0,L8,1.0,,,LIM-0233,LIM-0232,0,120.04641916116553,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0233_LIM-0234_0,LIMA_P0_L8_LIM-0233_LIM-0234_0,L8,0.0,,,LIM-0233,LIM-0234,0,85.60395049218393,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0234_LIM-0233_0,LIMA_P0_L8_LIM-0234_LIM-0233_0,L8,1.0,,,LIM-0234,LIM-0233,0,85.60395049218393,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0234_LIM-0235_0,LIMA_P0_L8_LIM-0234_LIM-0235_0,L8,0.0,,,LIM-0234,LIM-0235,0,125.99215660118786,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0234_LIM-0063_0,LIMA_P0_TRANSFER_LIM-0234_LIM-0063_0,TRANSFER,,,,LIM-0234,LIM-0063,0,86.06579299062675,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L8_LIM-0235_LIM-0234_0,LIMA_P0_L8_LIM-0235_LIM-0234_0,L8,1.0,,,LIM-0235,LIM-0234,0,125.99215660118786,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0235_LIM-0236_0,LIMA_P0_L8_LIM-0235_LIM-0236_0,L8,0.0,,,LIM-0235,LIM-0236,0,123.8957631742638,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0236_LIM-0235_0,LIMA_P0_L8_LIM-0236_LIM-0235_0,L8,1.0,,,LIM-0236,LIM-0235,0,123.8957631742638,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0236_LIM-0237_0,LIMA_P0_L8_LIM-0236_LIM-0237_0,L8,0.0,,,LIM-0236,LIM-0237,0,117.16379611935876,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0237_LIM-0236_0,LIMA_P0_L8_LIM-0237_LIM-0236_0,L8,1.0,,,LIM-0237,LIM-0236,0,117.16379611935876,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0237_LIM-0238_0,LIMA_P0_L8_LIM-0237_LIM-0238_0,L8,0.0,,,LIM-0237,LIM-0238,0,141.0103872210009,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L8_LIM-0238_LIM-0237_0,LIMA_P0_L8_LIM-0238_LIM-0237_0,L8,1.0,,,LIM-0238,LIM-0237,0,141.0103872210009,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0238_LIM-0168_0,LIMA_P0_TRANSFER_LIM-0238_LIM-0168_0,TRANSFER,,,,LIM-0238,LIM-0168,0,122.60689966343386,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L9_LIM-0239_LIM-0240_0,LIMA_P0_L9_LIM-0239_LIM-0240_0,L9,0.0,,,LIM-0239,LIM-0240,0,143.5146833449071,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0239_LIM-0232_0,LIMA_P0_TRANSFER_LIM-0239_LIM-0232_0,TRANSFER,,,,LIM-0239,LIM-0232,0,100.41942876175699,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L9_LIM-0240_LIM-0239_0,LIMA_P0_L9_LIM-0240_LIM-0239_0,L9,1.0,,,LIM-0240,LIM-0239,0,143.5146833449071,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0240_LIM-0241_0,LIMA_P0_L9_LIM-0240_LIM-0241_0,L9,0.0,,,LIM-0240,LIM-0241,0,182.5064972780955,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0241_LIM-0240_0,LIMA_P0_L9_LIM-0241_LIM-0240_0,L9,1.0,,,LIM-0241,LIM-0240,0,182.5064972780955,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0241_LIM-0242_0,LIMA_P0_L9_LIM-0241_LIM-0242_0,L9,0.0,,,LIM-0241,LIM-0242,0,135.22601447485144,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0241_LIM-0014_0,LIMA_P0_TRANSFER_LIM-0241_LIM-0014_0,TRANSFER,,,,LIM-0241,LIM-0014,0,200.29182084184194,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L9_LIM-0242_LIM-0241_0,LIMA_P0_L9_LIM-0242_LIM-0241_0,L9,1.0,,,LIM-0242,LIM-0241,0,135.22601447485144,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0242_LIM-0243_0,LIMA_P0_L9_LIM-0242_LIM-0243_0,L9,0.0,,,LIM-0242,LIM-0243,0,177.93076386773765,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0242_LIM-0119_0,LIMA_P0_TRANSFER_LIM-0242_LIM-0119_0,TRANSFER,,,,LIM-0242,LIM-0119,0,175.9967943373599,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L9_LIM-0243_LIM-0242_0,LIMA_P0_L9_LIM-0243_LIM-0242_0,L9,1.0,,,LIM-0243,LIM-0242,0,177.93076386773765,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0243_LIM-0244_0,LIMA_P0_L9_LIM-0243_LIM-0244_0,L9,0.0,,,LIM-0243,LIM-0244,0,112.83903747363516,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0243_LIM-0197_0,LIMA_P0_TRANSFER_LIM-0243_LIM-0197_0,TRANSFER,,,,LIM-0243,LIM-0197,0,90.40182399357366,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L9_LIM-0244_LIM-0243_0,LIMA_P0_L9_LIM-0244_LIM-0243_0,L9,1.0,,,LIM-0244,LIM-0243,0,112.83903747363516,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0244_LIM-0245_0,LIMA_P0_L9_LIM-0244_LIM-0245_0,L9,0.0,,,LIM-0244,LIM-0245,0,210.57357426680787,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0245_LIM-0244_0,LIMA_P0_L9_LIM-0245_LIM-0244_0,L9,1.0,,,LIM-0245,LIM-0244,0,210.57357426680787,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0245_LIM-0246_0,LIMA_P0_L9_LIM-0245_LIM-0246_0,L9,0.0,,,LIM-0245,LIM-0246,0,136.69621483006168,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0246_LIM-0245_0,LIMA_P0_L9_LIM-0246_LIM-0245_0,L9,1.0,,,LIM-0246,LIM-0245,0,136.69621483006168,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0246_LIM-0247_0,LIMA_P0_L9_LIM-0246_LIM-0247_0,L9,0.0,,,LIM-0246,LIM-0247,0,215.58820116976423,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0246_LIM-0150_0,LIMA_P0_TRANSFER_LIM-0246_LIM-0150_0,TRANSFER,,,,LIM-0246,LIM-0150,0,144.7693554737328,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L9_LIM-0247_LIM-0246_0,LIMA_P0_L9_LIM-0247_LIM-0246_0,L9,1.0,,,LIM-0247,LIM-0246,0,215.58820116976423,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0247_LIM-0248_0,LIMA_P0_L9_LIM-0247_LIM-0248_0,L9,0.0,,,LIM-0247,LIM-0248,0,93.19515451385007,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0248_LIM-0247_0,LIMA_P0_L9_LIM-0248_LIM-0247_0,L9,1.0,,,LIM-0248,LIM-0247,0,93.19515451385007,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0248_LIM-0249_0,LIMA_P0_L9_LIM-0248_LIM-0249_0,L9,0.0,,,LIM-0248,LIM-0249,0,124.80537137711977,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0249_LIM-0248_0,LIMA_P0_L9_LIM-0249_LIM-0248_0,L9,1.0,,,LIM-0249,LIM-0248,0,124.80537137711977,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0249_LIM-0250_0,LIMA_P0_L9_LIM-0249_LIM-0250_0,L9,0.0,,,LIM-0249,LIM-0250,0,99.97773571112117,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_TRANSFER_LIM-0249_LIM-0095_0,LIMA_P0_TRANSFER_LIM-0249_LIM-0095_0,TRANSFER,,,,LIM-0249,LIM-0095,0,115.64529721591035,projected_lima_scenario,transfer_walk_rule,rule_based_transfer
LIMA_P0_L9_LIM-0250_LIM-0249_0,LIMA_P0_L9_LIM-0250_LIM-0249_0,L9,1.0,,,LIM-0250,LIM-0249,0,99.97773571112117,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0250_LIM-0251_0,LIMA_P0_L9_LIM-0250_LIM-0251_0,L9,0.0,,,LIM-0250,LIM-0251,0,132.39756191988576,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0251_LIM-0250_0,LIMA_P0_L9_LIM-0251_LIM-0250_0,L9,1.0,,,LIM-0251,LIM-0250,0,132.39756191988576,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0251_LIM-0252_0,LIMA_P0_L9_LIM-0251_LIM-0252_0,L9,0.0,,,LIM-0251,LIM-0252,0,130.13134740023526,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
LIMA_P0_L9_LIM-0252_LIM-0251_0,LIMA_P0_L9_LIM-0252_LIM-0251_0,L9,1.0,,,LIM-0252,LIM-0251,0,130.13134740023526,projected_lima_scenario,knn_inverse_distance_rate,mode_fallback
